안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
00002532,특별시도,,봉우로48번길,01,,0,0,,대전광역시 서구 관저동 1909,36.30591227,127.33406650,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002531,특별시도,,도안대로,02,,0,0,,대전광역시 서구 관저동 1914,36.30587789,127.33488790,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002530,특별시도,,도안중로,01,,0,0,,대전광역시 서구 관저동 1907-1,36.30789012,127.33370140,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002529,특별시도,,봉우로56번길,01,,0,0,,대전광역시 서구 관저동 1909,36.30668097,127.33406890,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002528,특별시도,,관저서로,01,,0,0,,대전광역시 서구 관저동 1167,36.29705442,127.32969270,04,427,0,해제표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002527,특별시도,,관저서로,02,,0,0,,대전광역시 서구 관저동 1167,36.29692275,127.32998950,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002526,특별시도,,관저로,02,,0,0,,대전광역시 서구 관저동 1167,36.29871279,127.32890230,01,134,0,자전거표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002525,특별시도,,관저로,02,,0,0,,대전광역시 서구 관저동 1167,36.29805698,127.32753010,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002524,특별시도,,관저로,02,,0,0,,대전광역시 서구 관저동 1167,36.29845245,127.32811150,03,324,0,어린이보호표지(어린이보호구역안),01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002523,특별시도,,관저로,01,,0,0,,대전광역시 서구 관저동 1167,36.29859384,127.32801370,03,324,0,어린이보호표지(어린이보호구역안),01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002522,기타,,구봉산북로21번길,02,,0,0,,대전광역시 서구 관저동 2001,36.29732037,127.32487910,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002521,일반국도,4,계백로,01,,0,0,,대전광역시 유성구 원내동 806-2,36.29970101,127.32452310,03,325,0,자전거횡단도 표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002520,특별시도,,구봉로,01,,0,0,,대전광역시 서구 관저동 1160,36.29845822,127.32487420,02,227,0,일시정지표지,99, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002519,기타,,구봉산북로21번길,02,,0,0,,대전광역시 서구 관저동 2001,36.29699717,127.32459420,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002518,일반국도,4,계백로,02,,0,0,,대전광역시 유성구 원내동 356-4,36.29976051,127.32447980,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002517,기타,,구봉산북로21번길,01,,0,0,,대전광역시 서구 관저동 1954-9,36.29622067,127.32424350,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002516,기타,,계백로860번길,02,,0,0,,대전광역시 서구 관저동 2001,36.29597194,127.32327850,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002515,기타,,계백로860번길,01,,0,0,,대전광역시 서구 관저동 2001,36.29580609,127.32422280,01,129,0,"과속방지턱, 고원식 횡단보도, 고원식 교차로 표지",01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002514,기타,,구봉산북로21번길,02,,0,0,,대전광역시 서구 관저동 2001,36.29556625,127.32390420,01,129,0,"과속방지턱, 고원식 횡단보도, 고원식 교차로 표지",01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002513,기타,,구봉산북로21번길,02,,0,0,,대전광역시 서구 관저동 2001,36.29566455,127.32394420,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002512,기타,,계백로860번길,01,,0,0,,대전광역시 서구 관저동 2001,36.29584803,127.32374640,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002511,기타,,계백로860번길,02,,0,0,,대전광역시 서구 관저동 2001,36.29569081,127.32433210,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002510,기타,,구봉산북로7번길,01,,0,0,,대전광역시 서구 관저동 1944-8,36.29633951,127.32248850,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00005592,기타,,동산초교로34번길,02,,0,0,,대전광역시 동구 홍도동 1006,36.34715699,127.42625350,03,324,0,어린이보호표지(어린이보호구역안),02, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002569,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607,36.33355823,127.33609760,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002568,특별시도,,원신흥남로27번길,01,,0,0,,대전광역시 유성구 원신흥동 605,36.33339120,127.33598270,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002567,특별시도,,원신흥남로27번길,01,,0,0,,대전광역시 유성구 원신흥동 605,36.33392388,127.33598600,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002566,기타,,원신흥남로11번길,01,,0,0,,대전광역시 유성구 원신흥동 606,36.33364627,127.33619460,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002565,특별시도,,원신흥남로27번길,01,,0,0,,대전광역시 유성구 원신흥동 605,36.33481939,127.33678230,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002564,특별시도,,원신흥남로27번길,02,,0,0,,대전광역시 유성구 원신흥동 605,36.33491451,127.33718090,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002563,기타,,원신흥남로11번길,01,,0,0,,대전광역시 유성구 원신흥동 607,36.33347708,127.33649570,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002562,기타,,원신흥남로11번길,01,,0,0,,대전광역시 유성구 원신흥동 607,36.33347843,127.33624190,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002561,특별시도,,동서대로656번길,01,,0,0,,대전광역시 유성구 용계동 684,36.33057203,127.33566620,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002560,특별시도,,원신흥남로27번길,02,,0,0,,대전광역시 유성구 원신흥동 605,36.33369208,127.33586420,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002559,특별시도,,동서대로,02,,0,0,,대전광역시 유성구 원신흥동 609,36.33221814,127.33607680,03,313,0,우측면통행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002558,특별시도,,동서대로656번길,02,,0,0,,대전광역시 유성구 용계동 680,36.33123950,127.33616110,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002557,특별시도,,원신흥남로27번길,01,,0,0,,대전광역시 유성구 원신흥동 606,36.33474242,127.33694500,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002556,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607,36.33355653,127.33638010,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002555,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607,36.33355455,127.33689070,04,427,0,해제표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002554,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607,36.33355464,127.33682790,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002553,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607,36.33355365,127.33762640,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002552,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607,36.33355259,127.33752410,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002551,기타,,원신흥남로11번길,01,,0,0,,대전광역시 유성구 원신흥동 607,36.33347727,127.33694020,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002550,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607,36.33355479,127.33712520,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002549,기타,,원신흥남로11번길,02,,0,0,,대전광역시 유성구 원신흥동 607-1,36.33355258,127.33790950,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002548,기타,,원신흥남로11번길,01,,0,0,,대전광역시 유성구 원신흥동 607,36.33347618,127.33719960,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002547,기타,,원신흥남로12번길,02,,0,0,,대전광역시 유성구 원신흥동 601,36.33347554,127.33841480,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002546,기타,,원신흥남로12번길,02,,0,0,,대전광역시 유성구 원신흥동 601,36.33347561,127.33854730,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002545,기타,,원신흥남로11번길,01,,0,0,,대전광역시 유성구 원신흥동 606,36.33364337,127.33665010,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002544,특별시도,,원신흥남로28번길,01,,0,0,,대전광역시 유성구 원신흥동 598,36.33491675,127.33970270,01,132,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002543,기타,,도안북로93번길,02,,0,0,,대전광역시 서구 도안동 1486,36.33047881,127.33893640,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002542,특별시도,,도안북로,01,,0,0,,대전광역시 유성구 용계동 679-6,36.33032070,127.33732820,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002541,특별시도,,동서대로656번길,01,,0,0,,대전광역시 유성구 용계동 680,36.33075560,127.33733050,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002540,기타,,원신흥남로12번길,01,,0,0,,대전광역시 유성구 원신흥동 601,36.33354585,127.33952030,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002600,특별시도,,원신흥남로27번길,02,,0,0,,대전광역시 유성구 원신흥동 605,36.33491387,127.33715380,02,224,0,최고속도제한표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002599,기타,,원신흥남로12번길,01,,0,0,,대전광역시 유성구 원신흥동 600,36.33316125,127.33951100,03,322,0,횡단보도표지,02, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002598,기타,,원신흥남로12번길,01,,0,0,,대전광역시 유성구 원신흥동 601,36.33354960,127.34004360,02,224,0,최고속도제한표지,02, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002597,특별시도,,동서대로656번길,02,,0,0,,대전광역시 유성구 용계동 682,36.33113379,127.33582880,03,325,0,자전거횡단도 표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002596,기타,,원신흥남로12번길,01,,0,0,,대전광역시 유성구 원신흥동 601,36.33354580,127.33950960,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002595,특별시도,,관저로,01,,0,0,,대전광역시 서구 관저동 2002,36.29460975,127.32532630,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002594,특별시도,,구봉산북로,01,,0,0,,대전광역시 서구 관저동 1983,36.29333593,127.32799440,02,214,0,좌회전금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002593,특별시도,,구봉산북로,01,,0,0,,대전광역시 서구 관저동 1985,36.29362119,127.32886820,02,999,0,기타,99, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002592,특별시도,,관저로,02,,0,0,,대전광역시 서구 관저동 2004,36.29477856,127.32574690,02,228,0,양보표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002591,특별시도,,구봉산북로,01,,0,0,,대전광역시 서구 관저동 2004,36.29428456,127.32560630,03,308,0,직진및우회전표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002590,특별시도,,관저로,01,,0,0,,대전광역시 서구 관저동 2002,36.29495921,127.32549720,03,322,0,횡단보도표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002589,특별시도,,구봉산북로,01,,0,0,,대전광역시 서구 관저동 1983,36.29338804,127.32801990,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002588,기타,,계백로1249번안길,01,,0,0,,대전광역시 서구 정림동 241-7,36.31015973,127.35842640,01,102,0,T자형교차로표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002587,특별시도,,관저로,01,,0,0,,대전광역시 서구 관저동 2004,36.29441351,127.32540890,03,308,0,직진및우회전표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002586,특별시도,,계백로1249번길,03,,0,0,,대전광역시 서구 정림동 260-1,36.31225568,127.35620030,02,230,0,보행자보행금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002585,기타,,계백로1249번안길,03,,0,0,,대전광역시 서구 정림동 284,36.31036839,127.35820280,01,116,0,오르막경사표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002584,지방도,635,대둔산로,01,,0,0,,대전광역시 유성구 원내동 786-13,36.30189599,127.33240850,03,322,0,횡단보도표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002583,일반국도,4,계백로,01,,0,0,,대전광역시 유성구 원내동 806-17,36.30179437,127.33073810,01,999,0,기타,99, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002582,일반국도,4,계백로,01,,0,0,,대전광역시 서구 관저동 894,36.30174311,127.33372100,02,218,0,정차·주차금지표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002581,특별시도,,관저로,01,,0,0,,대전광역시 서구 관저동 1167,36.29901313,127.33064090,02,218,0,정차·주차금지표지,03, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002580,특별시도,,관저서로,02,,0,0,,대전광역시 서구 관저동 1158,36.29568227,127.33021440,02,218,0,정차·주차금지표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002579,특별시도,,관저로,01,,0,0,,대전광역시 서구 관저동 1130,36.29922374,127.33126160,02,226,0,서행표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
00002578,특별시도,,관저로,01,,0,0,,대전광역시 서구 관저동 1167,36.29901353,127.33069450,02,224,0,최고속도제한표지,01, ,,대전광역시,042-120,2022-12-15,6300000,대전광역시
